Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Sale_level,nu_Item_sale,Store_running_from
FDR15,9.3,2,0.033505804,Meat,153.4314,OUT045,2002,3.0,3,3,2482.1024,2,16.17727792355411,11
FDO38,17.25,3,0.072986772,Canned,78.8986,OUT045,2002,3.0,3,3,1635.8706,3,20.733835581366463,11
DRC24,17.85,3,0.024961677,Soft Drinks,153.1998,OUT017,2007,3.0,3,3,3383.5956,2,22.086161992378578,6
NCU17,12.857645184135976,3,0.092433518,Health and Hygiene,101.6674,OUT027,1985,3.0,2,4,1426.1436,3,14.027540784951716,28
FDK22,9.8,3,0.026081567000000003,Snack Foods,217.585,OUT035,2004,1.0,3,3,4327.7,1,19.889698278833556,9
DRP35,18.85,3,0.09079168,Hard Drinks,127.1336,OUT013,1987,2.0,2,3,3579.3408,2,28.154168528225426,26
NCL29,9.695,3,0.11391788900000001,Health and Hygiene,158.2604,OUT035,2004,1.0,3,3,2693.8268,2,17.021483580226004,9
FDG53,10.0,3,0.045928229,Frozen Foods,138.118,OUT049,1999,3.0,1,3,1957.4520000000002,3,14.172316425085798,14
DRM23,16.6,3,0.135620265,Hard Drinks,172.9422,OUT013,1987,2.0,2,3,2931.5174,2,16.950850631020074,26
FDR09,18.25,3,0.077709902,Snack Foods,259.6962,OUT035,2004,1.0,3,3,5438.9202,1,20.94339539816139,9
NCJ30,5.82,3,0.13497562800000001,Household,170.579,OUT010,1998,1.0,2,1,509.337,3,2.9859302727768364,15
FDZ04,9.31,3,0.037955094,Frozen Foods,62.151,OUT046,1997,1.0,1,3,1201.769,3,19.336277775096136,16
FDM10,18.25,3,0.076125668,Snack Foods,214.0218,OUT045,2002,3.0,3,3,2564.6616,2,11.983179283605688,11
FDR21,19.7,3,0.067039526,Snack Foods,178.33700000000002,OUT049,1999,3.0,1,3,1411.496,3,7.91476810757162,14
DRJ49,6.865,3,0.014021626,Soft Drinks,127.1652,OUT045,2002,3.0,3,3,1291.652,3,10.157275732669001,11
FDJ15,11.35,2,0.023358737999999997,Dairy,184.4608,OUT049,1999,3.0,1,3,4042.7376,1,21.91651342724308,14
FDO34,17.7,3,0.029933275,Snack Foods,169.0816,OUT035,2004,1.0,3,3,5201.2296,1,30.7616535447973,9
NCG30,12.857645184135976,3,0.111777297,Household,124.6046,OUT027,1985,3.0,2,4,2863.6058,2,22.98154161242843,28
FDS60,20.85,3,0.032448523,Baking Goods,177.86599999999999,OUT046,1997,1.0,1,3,1078.596,3,6.0640931937526,16
FDX57,17.25,2,0.047266210999999995,Snack Foods,97.0068,OUT046,1997,1.0,1,3,1846.9292,3,19.039172511617743,16
FDS40,15.35,3,0.01404119,Frozen Foods,38.419000000000004,OUT049,1999,3.0,1,3,476.04699999999997,3,12.390926364559201,14
FDT08,13.65,1,0.04917754,Fruits and Vegetables,151.805,OUT013,1987,2.0,2,3,2696.49,2,17.762853660946607,26
NCN29,15.2,3,0.020280476000000002,Health and Hygiene,49.1034,OUT010,1998,1.0,2,1,194.4136,3,3.9592696228774384,15
FDY27,6.38,3,0.031962866,Dairy,178.0344,OUT045,2002,3.0,3,3,535.3032,3,3.0067402704196486,11
NCR29,12.857645184135976,3,0.054376275,Health and Hygiene,56.293,OUT027,1985,3.0,2,4,2546.685,2,45.23981667347628,28
FDZ02,6.905,2,0.06385097099999999,Dairy,97.2726,OUT010,1998,1.0,2,1,195.7452,3,2.0123364647393,15
FDP40,12.857645184135976,2,0.060154967999999996,Frozen Foods,110.1544,OUT019,1985,1.0,1,1,111.8544,3,1.0154328832983521,28
FDE11,12.857645184135976,2,0.134441765,Starchy Foods,183.9924,OUT027,1985,3.0,2,4,6478.234,1,35.209247773277596,28
DRL35,15.7,3,0.03067808,Hard Drinks,44.777,OUT013,1987,2.0,2,3,605.878,3,13.531009223485272,26
FDD56,15.2,2,0.103758647,Fruits and Vegetables,177.0054,OUT035,2004,1.0,3,3,2976.7918,2,16.817519691489636,9
FDO39,12.857645184135976,2,0.13670167800000002,Meat,182.1608,OUT027,1985,3.0,2,4,5880.3456,1,32.281070351030515,28
FDG32,12.857645184135976,3,0.308145448,Fruits and Vegetables,222.0772,OUT019,1985,1.0,1,1,889.5088,3,4.00540352634129,28
FDU50,12.857645184135976,2,0.07480619599999999,Dairy,112.9176,OUT027,1985,3.0,2,4,3435.528,2,30.425088737273907,28
FDX24,8.355,1,0.013926425,Baking Goods,93.0462,OUT035,2004,1.0,3,3,1110.5544,3,11.935515905002031,9
NCN43,12.15,3,0.006754117,Others,122.17299999999999,OUT013,1987,2.0,2,3,2586.633,2,21.17188740556424,26
FDK34,13.35,3,0.0,Snack Foods,238.7564,OUT018,2009,3.0,2,2,1906.8512,3,7.986597217917509,4
NCN41,17.0,3,0.052209303,Health and Hygiene,122.37299999999999,OUT046,1997,1.0,1,3,2586.633,2,21.137285185457575,16
FDW16,17.35,2,0.041538713,Frozen Foods,93.1804,OUT049,1999,3.0,1,3,1378.2060000000001,3,14.790728522307267,14
FDP46,12.857645184135976,3,0.13064231,Snack Foods,88.383,OUT019,1985,1.0,1,1,89.883,3,1.016971589559078,28
NCD07,9.1,3,0.055382615999999996,Household,115.0518,OUT013,1987,2.0,2,3,683.1108,3,5.937419492784989,26
FDG44,6.13,3,0.0,Fruits and Vegetables,54.1298,OUT046,1997,1.0,1,3,1348.245,3,24.90762943886731,16
FDC20,12.857645184135976,1,0.041970938,Fruits and Vegetables,55.4272,OUT019,1985,1.0,1,1,111.8544,3,2.0180416835055714,28
FDB23,19.2,1,0.005583951,Starchy Foods,226.9062,OUT013,1987,2.0,2,3,4514.124,1,19.894229421672918,26
DRK59,8.895,3,0.075757177,Hard Drinks,233.8616,OUT018,2009,3.0,2,2,937.4464,3,4.008552066692437,4
FDT31,19.75,3,0.012467648000000001,Fruits and Vegetables,188.1872,OUT049,1999,3.0,1,3,2458.1336,2,13.06217213498049,14
FDB15,10.895,3,0.137368051,Dairy,264.3568,OUT018,2009,3.0,2,2,4745.8224,1,17.95233714434431,4
FDI56,12.857645184135976,3,0.092933158,Fruits and Vegetables,91.0146,OUT027,1985,3.0,2,4,3466.1548,2,38.08350308631802,28
NCQ17,10.3,1,0.117593973,Health and Hygiene,154.463,OUT017,2007,3.0,3,3,2503.408,2,16.20716935447324,6
FDH44,19.1,2,0.026018497,Fruits and Vegetables,148.2418,OUT017,2007,3.0,3,3,3089.9778,2,20.84417350571836,6
FDP40,4.555,2,0.034410585,Frozen Foods,111.3544,OUT049,1999,3.0,1,3,1342.2528,3,12.053882019929164,14
NCR17,12.857645184135976,3,0.02426524,Health and Hygiene,114.0492,OUT027,1985,3.0,2,4,3938.8728,2,34.536610515461746,28
NCO53,16.2,3,0.17617540199999998,Health and Hygiene,184.0608,OUT017,2007,3.0,3,3,2021.3688,2,10.982071141709696,6
FDG38,8.975,2,0.088257771,Canned,84.1224,OUT010,1998,1.0,2,1,170.4448,3,2.0261523684535865,15
FDO01,21.1,2,0.020750867,Breakfast,128.7994,OUT049,1999,3.0,1,3,1927.491,3,14.965061949046348,14
NCQ43,17.75,3,0.11152734800000001,Others,110.2912,OUT045,2002,3.0,3,3,873.5296,3,7.920211222654209,11
FDU47,12.8,2,0.114318263,Breads,142.2838,OUT018,2009,3.0,2,2,421.4514,3,2.962047682167611,4
FDZ02,6.905,2,0.038363204,Dairy,98.1726,OUT017,2007,3.0,3,3,587.2356,3,5.9816649452087445,6
FDS04,10.195,2,0.245483691,Frozen Foods,141.8838,OUT010,1998,1.0,2,1,280.9676,3,1.9802655412386756,15
FDQ31,5.785,2,0.05393093400000001,Fruits and Vegetables,87.3856,OUT049,1999,3.0,1,3,878.8560000000001,3,10.05721766515307,14
FDT57,12.857645184135976,3,0.018942606,Snack Foods,236.0248,OUT027,1985,3.0,2,4,6636.6944,1,28.118631601424937,28
FDK50,7.96,3,0.028339599,Canned,162.4894,OUT013,1987,2.0,2,3,1779.6834,3,10.952612293478836,26
FDB49,8.3,2,0.030151351,Baking Goods,98.7384,OUT046,1997,1.0,1,3,492.69199999999995,3,4.989872228028811,16
FDN56,5.46,2,0.107274301,Fruits and Vegetables,145.5786,OUT045,2002,3.0,3,3,3900.9222,2,26.795986498015505,11
FDU02,13.35,3,0.10267088199999999,Dairy,228.6352,OUT049,1999,3.0,1,3,3435.528,2,15.026242678292755,14
FDK26,5.46,1,0.032177405,Canned,185.424,OUT046,1997,1.0,1,3,5219.872,1,28.151005263612046,16
DRA24,12.857645184135976,2,0.039734882,Soft Drinks,165.7868,OUT027,1985,3.0,2,4,4913.604,1,29.638089401568763,28
FDF53,20.75,2,0.083536989,Frozen Foods,180.3318,OUT013,1987,2.0,2,3,4149.9314,1,23.01275426741152,26
NCZ30,6.59,3,0.026225692999999998,Household,119.0098,OUT049,1999,3.0,1,3,2530.7058,2,21.264684084840074,14
FDF14,7.55,3,0.0273235,Canned,151.934,OUT017,2007,3.0,3,3,1837.608,3,12.094777995708663,6
FDU40,20.85,3,0.03747983,Frozen Foods,192.7478,OUT045,2002,3.0,3,3,2131.2258,2,11.05706939326934,11
NCL18,18.85,3,0.168531813,Household,192.5136,OUT017,2007,3.0,3,3,2916.204,2,15.148041489016881,6
FDP25,15.2,3,0.021293909,Canned,218.4824,OUT018,2009,3.0,2,2,1528.6768,3,6.996796080599626,4
NCV05,10.1,3,0.030269774,Health and Hygiene,152.4656,OUT045,2002,3.0,3,3,2934.8464,2,19.249236549096977,11
FDV49,10.0,3,0.025822315,Canned,262.7226,OUT035,2004,1.0,3,3,3171.8712,2,12.073080884552757,9
FDJ56,8.985,1,0.18368816100000002,Fruits and Vegetables,100.27,OUT049,1999,3.0,1,3,998.7,3,9.9601077091852,14
FDI40,11.5,2,0.125579201,Frozen Foods,99.7358,OUT035,2004,1.0,3,3,1105.8938,3,11.088233111881593,9
NCK05,12.857645184135976,3,0.077079177,Health and Hygiene,61.5536,OUT027,1985,3.0,2,4,918.804,3,14.926892984325855,28
NCI43,19.85,3,0.026074491,Household,48.6376,OUT018,2009,3.0,2,2,575.2512,3,11.82729410990674,4
NCE42,21.1,3,0.010593469,Household,234.2958,OUT013,1987,2.0,2,3,3739.1328,2,15.959026154117998,26
FDP40,4.555,2,0.034357169,Frozen Foods,112.6544,OUT046,1997,1.0,1,3,2684.5056,2,23.829567242824073,16
FDU40,20.85,3,0.037396901,Frozen Foods,193.8478,OUT035,2004,1.0,3,3,2712.4692,2,13.992777839108825,9
DRK47,7.905,3,0.064011067,Hard Drinks,230.2694,OUT013,1987,2.0,2,3,4567.388,1,19.834975902138975,26
FDR32,6.78,2,0.085981978,Fruits and Vegetables,228.4694,OUT045,2002,3.0,3,3,5480.8656,1,23.989495310969435,11
FDS43,12.857645184135976,3,0.040318692999999996,Fruits and Vegetables,186.22400000000002,OUT027,1985,3.0,2,4,5033.448,1,27.02899733654094,28
FDH50,15.0,2,0.161762835,Canned,185.9266,OUT045,2002,3.0,3,3,2581.9724,2,13.887052202320701,11
FDZ09,17.6,3,0.10487896699999999,Snack Foods,164.8868,OUT046,1997,1.0,1,3,2456.802,2,14.899931346839166,16
FDS19,13.8,2,0.10746981900000001,Fruits and Vegetables,77.8012,OUT010,1998,1.0,2,1,227.7036,3,2.9267363485396114,15
NCU30,5.11,3,0.034868095,Household,163.821,OUT035,2004,1.0,3,3,2120.573,2,12.944451566038541,9
FDI27,8.71,2,0.046079575,Dairy,43.5744,OUT045,2002,3.0,3,3,407.4696,3,9.35112359550562,11
FDQ09,7.235,3,0.058083830999999995,Snack Foods,113.6834,OUT013,1987,2.0,2,3,230.3668,3,2.0263890770332345,26
FDB35,12.3,2,0.064618976,Starchy Foods,89.8804,OUT046,1997,1.0,1,3,1286.3256,3,14.311525093346269,16
DRD12,6.96,3,0.077178965,Soft Drinks,93.1146,OUT035,2004,1.0,3,3,2189.1504,2,23.51028087969019,9
FDW07,18.0,2,0.142910689,Fruits and Vegetables,89.6514,OUT049,1999,3.0,1,3,1859.5794,3,20.742335312108903,14
DRE13,6.28,3,0.027682047,Soft Drinks,85.5198,OUT013,1987,2.0,2,3,1744.396,3,20.39756875016078,26
FDR11,10.5,2,0.142511272,Breads,158.7578,OUT035,2004,1.0,3,3,2246.4092,2,14.1499138939945,9
DRG36,14.15,1,0.09557165,Soft Drinks,171.0106,OUT045,2002,3.0,3,3,4106.6544,1,24.01403421776194,11
DRD37,9.8,1,0.02316823,Soft Drinks,47.506,OUT010,1998,1.0,2,1,186.424,3,3.924220098513872,15
FDX03,15.85,2,0.061045133,Meat,44.7744,OUT013,1987,2.0,2,3,181.0976,3,4.044668381932533,26
FDU46,10.3,2,0.011148865,Snack Foods,84.854,OUT045,2002,3.0,3,3,778.9860000000001,3,9.180309708440381,11
FDV03,17.6,3,0.058091269,Meat,156.2314,OUT046,1997,1.0,1,3,2947.4966,2,18.866224075313923,16
FDZ37,12.857645184135976,2,0.019672774,Canned,86.4198,OUT027,1985,3.0,2,4,1918.8356,3,22.20365703230047,28
FDI24,10.3,3,0.07867827599999999,Baking Goods,177.037,OUT013,1987,2.0,2,3,3705.177,2,20.928828436993395,26
FDX33,9.195,2,0.117667492,Snack Foods,159.5578,OUT049,1999,3.0,1,3,1283.6624,3,8.045124713426734,14
FDG47,12.8,3,0.069902438,Starchy Foods,261.3252,OUT018,2009,3.0,2,2,3410.2276,2,13.049746446190419,4
FDZ57,10.0,2,0.037757166,Snack Foods,126.7994,OUT035,2004,1.0,3,3,1284.994,3,10.13407003503171,9
FDT04,17.25,3,0.107021498,Frozen Foods,40.5822,OUT035,2004,1.0,3,3,785.6439999999999,3,19.359325024271723,9
FDO49,12.857645184135976,2,0.032892112,Breakfast,49.3008,OUT027,1985,3.0,2,4,1518.024,3,30.79106221400058,28
NCB43,20.2,3,0.10047746099999999,Household,187.7898,OUT017,2007,3.0,3,3,2245.0776,2,11.955269136023361,6
NCL53,7.5,3,0.036228067,Health and Hygiene,175.2028,OUT035,2004,1.0,3,3,4427.57,1,25.27111438858283,9
FDM01,7.895,2,0.094488485,Breakfast,100.7332,OUT013,1987,2.0,2,3,1230.3984,3,12.214427815258526,26
FDO12,15.75,3,0.055154296,Baking Goods,195.5452,OUT018,2009,3.0,2,2,1174.4712,3,6.006136688601919,4
FDO13,12.857645184135976,3,0.106907604,Breakfast,162.8526,OUT019,1985,1.0,1,1,493.3578,3,3.0294745063941257,28
FDI04,13.65,1,0.073060301,Frozen Foods,196.2426,OUT045,2002,3.0,3,3,2570.6538,2,13.099366804149557,11
NCK05,20.1,3,0.077439606,Health and Hygiene,60.6536,OUT035,2004,1.0,3,3,980.0576,3,16.158275848424495,9
FDP28,13.65,2,0.080968973,Frozen Foods,259.7936,OUT018,2009,3.0,2,2,2609.936,2,10.04619051431598,4
FDJ44,12.3,2,0.106492562,Fruits and Vegetables,176.3396,OUT049,1999,3.0,1,3,1395.5168,3,7.91380268527319,14
FDS25,12.857645184135976,2,0.139330557,Canned,109.5228,OUT027,1985,3.0,2,4,3426.2068,2,31.28304608720741,28
FDC02,21.35,3,0.068822477,Canned,258.3278,OUT046,1997,1.0,1,3,7028.8506,1,27.209036735496525,16
FDT23,7.72,2,0.074669288,Breads,76.3986,OUT013,1987,2.0,2,3,1402.1748,3,18.35340961745372,26
NCD31,12.1,3,0.025834127999999998,Household,165.1526,OUT010,1998,1.0,2,1,164.4526,3,0.9957614957318262,15
FDV19,14.85,2,0.035227697,Fruits and Vegetables,159.5578,OUT013,1987,2.0,2,3,2085.9514,2,13.073327659318442,26
NCQ30,12.857645184135976,3,0.050901814000000004,Household,120.5414,OUT019,1985,1.0,1,1,365.5242,3,3.0323540294040057,28
NCD18,16.0,3,0.07296514400000001,Household,231.3668,OUT018,2009,3.0,2,2,4607.335999999999,1,19.913557174149442,4
FDL10,8.395,3,0.039492207,Snack Foods,97.3042,OUT046,1997,1.0,1,3,1091.2462,3,11.214790317375819,16
FDX20,7.365,3,0.042552205,Fruits and Vegetables,225.172,OUT035,2004,1.0,3,3,3395.58,2,15.079938891158758,9
FDM32,20.5,3,0.020587886,Fruits and Vegetables,89.583,OUT013,1987,2.0,2,3,1797.66,3,20.06697699340277,26
FDR09,18.25,3,0.130095044,Snack Foods,257.2962,OUT010,1998,1.0,2,1,517.9924,3,2.013214342069568,15
FDL34,12.857645184135976,3,0.040747616,Snack Foods,140.2496,OUT027,1985,3.0,2,4,4093.3384,1,29.186096787441823,28
NCK42,7.475,1,0.013146636000000001,Household,214.5192,OUT045,2002,3.0,3,3,2804.3496,2,13.072720763456138,11
FDU23,12.15,3,0.02176755,Breads,164.6184,OUT045,2002,3.0,3,3,3797.7232,2,23.06985853343247,11
DRI01,7.97,3,0.0,Soft Drinks,172.0422,OUT018,2009,3.0,2,2,5690.5926,1,33.076725361568265,4
FDG16,15.25,3,0.08995645,Frozen Foods,217.1192,OUT049,1999,3.0,1,3,3235.788,2,14.903278936178836,14
FDY56,16.35,2,0.06266564200000001,Fruits and Vegetables,225.6062,OUT018,2009,3.0,2,2,1579.9434,3,7.003102751608777,4
FDO24,11.1,3,0.176182345,Baking Goods,158.1604,OUT035,2004,1.0,3,3,1901.5248,3,12.022761702676522,9
NCV29,11.8,3,0.022843501000000002,Health and Hygiene,177.8686,OUT046,1997,1.0,1,3,4621.9836,1,25.985382467731796,16
FDQ48,14.3,2,0.034411238,Baking Goods,98.6726,OUT046,1997,1.0,1,3,782.9808,3,7.935139035557997,16
FDU15,13.65,2,0.0,Meat,36.6532,OUT017,2007,3.0,3,3,755.0172,3,20.598943612017507,6
FDS47,16.75,3,0.128861359,Breads,86.2856,OUT035,2004,1.0,3,3,1406.1696,3,16.296689134687593,9
FDO50,16.25,3,0.078290271,Canned,93.1804,OUT049,1999,3.0,1,3,1194.4452,3,12.81863138599963,14
FDW48,18.0,3,0.008539208000000001,Baking Goods,81.2618,OUT035,2004,1.0,3,3,402.809,3,4.956929332109307,9
FDV20,20.2,2,0.100095288,Fruits and Vegetables,125.2678,OUT010,1998,1.0,2,1,127.1678,3,1.0151675051369946,15
FDW47,15.0,3,0.046447327999999996,Breads,121.5414,OUT049,1999,3.0,1,3,2436.828,2,20.049365895077727,14
FDA07,12.857645184135976,2,0.030794774,Fruits and Vegetables,122.9072,OUT027,1985,3.0,2,4,4532.7664,1,36.879583946261896,28
FDZ16,12.857645184135976,2,0.159081735,Frozen Foods,193.5478,OUT027,1985,3.0,2,4,4649.9472,1,24.024800075226892,28
FDN09,12.857645184135976,1,0.034705807000000005,Snack Foods,241.6828,OUT027,1985,3.0,2,4,4873.656,1,20.165506192414192,28
FDB50,13.0,3,0.154487495,Canned,77.2986,OUT017,2007,3.0,3,3,1246.3776,3,16.124193711140954,6
NCL06,14.65,3,0.07217867900000001,Household,262.9594,OUT049,1999,3.0,1,3,5233.188,1,19.90112542088246,14
DRG03,12.857645184135976,3,0.061686402,Dairy,153.9998,OUT027,1985,3.0,2,4,5229.1932,1,33.95584409849883,28
DRM59,5.88,3,0.003599378,Hard Drinks,152.2998,OUT045,2002,3.0,3,3,3075.9959999999996,2,20.19697990411018,11
FDU25,12.35,3,0.026832182000000003,Canned,57.3246,OUT017,2007,3.0,3,3,1332.2658,3,23.24073434441758,6
NCU42,9.0,3,0.019616991,Household,169.6474,OUT017,2007,3.0,3,3,2526.7110000000002,2,14.893897578153277,6
FDH21,10.395,1,0.05226427,Seafood,158.4604,OUT010,1998,1.0,2,1,158.4604,3,1.0,15
DRO47,10.195,3,0.112203445,Hard Drinks,111.786,OUT035,2004,1.0,3,3,1697.79,3,15.18785894476947,9
FDC44,12.857645184135976,3,0.17176107699999998,Fruits and Vegetables,115.7518,OUT027,1985,3.0,2,4,5351.0346,1,46.22852171629296,28
NCL29,9.695,3,0.11417050599999999,Health and Hygiene,158.9604,OUT045,2002,3.0,3,3,1743.0644,3,10.965400187719709,11
FDL48,19.35,2,0.08226641900000001,Baking Goods,48.8034,OUT046,1997,1.0,1,3,340.2238,3,6.971313474061232,16
FDJ21,16.7,2,0.038685176,Snack Foods,146.6102,OUT018,2009,3.0,2,2,2770.3938,2,18.896323720996218,4
FDT40,5.985,1,0.095795326,Frozen Foods,128.4678,OUT046,1997,1.0,1,3,508.6712,3,3.959522931037972,16
NCD43,8.85,3,0.026814123999999998,Household,103.7964,OUT010,1998,1.0,2,1,210.3928,3,2.0269758874103534,15
FDM28,15.7,3,0.045203854,Frozen Foods,180.266,OUT046,1997,1.0,1,3,1617.894,3,8.975036889929328,16
FDR35,12.5,3,0.020697723,Breads,198.8742,OUT046,1997,1.0,1,3,5773.1518,1,29.029164165085263,16
NCP17,19.35,3,0.027827268,Health and Hygiene,65.6168,OUT018,2009,3.0,2,2,383.5008,3,5.844552004974337,4
FDT23,7.72,2,0.074883035,Breads,79.8986,OUT045,2002,3.0,3,3,1090.5804,3,13.6495558119917,11
FDX15,17.2,3,0.156298858,Meat,162.1578,OUT046,1997,1.0,1,3,1283.6624,3,7.916131077259311,16
NCU42,12.857645184135976,3,0.019412191999999998,Household,166.5474,OUT027,1985,3.0,2,4,4379.6324,1,26.296612255730203,28
FDV23,12.857645184135976,3,0.105324246,Breads,125.7046,OUT027,1985,3.0,2,4,3237.1196,2,25.75179905906387,28
FDY34,12.857645184135976,2,0.019227816000000002,Snack Foods,163.9842,OUT019,1985,1.0,1,1,331.5684,3,2.0219533345285705,28
FDE16,8.895,3,0.044093978,Frozen Foods,208.3954,OUT010,1998,1.0,2,1,1041.9769999999999,3,4.999999999999999,15
FDV60,20.2,2,0.117599259,Baking Goods,195.31099999999998,OUT045,2002,3.0,3,3,3338.987,2,17.09574473531957,11
FDQ44,20.5,3,0.036140297,Fruits and Vegetables,120.0756,OUT046,1997,1.0,1,3,2302.3364,2,19.174057010749895,16
FDZ09,17.6,3,0.10479168900000001,Snack Foods,165.2868,OUT013,1987,2.0,2,3,3111.9492,2,18.827572437726424,26
FDW36,11.15,3,0.057021155999999996,Baking Goods,106.8622,OUT049,1999,3.0,1,3,2011.3818,2,18.822200927924,14
NCZ30,12.857645184135976,1,0.026058181,Household,121.9098,OUT027,1985,3.0,2,4,3374.2744,2,27.67845078902598,28
FDL09,19.6,2,0.12829573,Snack Foods,167.2816,OUT045,2002,3.0,3,3,2013.3792,2,12.035867662671807,11
FDE05,10.895,2,0.03263762,Frozen Foods,147.7102,OUT017,2007,3.0,3,3,1895.5326,3,12.832780674591193,6
DRO35,13.85,1,0.034765901,Hard Drinks,114.2492,OUT017,2007,3.0,3,3,1853.5872,3,16.224071590873283,6
FDN60,15.1,3,0.09569633400000001,Baking Goods,159.7604,OUT017,2007,3.0,3,3,2693.8268,2,16.861667847601783,6
NCZ29,15.0,3,0.071371458,Health and Hygiene,125.2362,OUT046,1997,1.0,1,3,1384.1982,3,11.052700417291486,16
FDX08,12.85,3,0.022696131,Fruits and Vegetables,179.9318,OUT018,2009,3.0,2,2,2706.4770000000003,2,15.041682459687506,4
FDZ16,16.85,2,0.267565911,Frozen Foods,194.1478,OUT010,1998,1.0,2,1,1162.4868,3,5.987638283822943,15
DRL37,15.5,3,0.053327763,Soft Drinks,44.477,OUT013,1987,2.0,2,3,865.54,3,19.460395260471707,26
FDL21,15.85,2,0.007145063,Snack Foods,41.048,OUT035,2004,1.0,3,3,479.376,3,11.678425258234261,9
FDW10,21.2,3,0.071076055,Snack Foods,174.83700000000002,OUT017,2007,3.0,3,3,5469.547,1,31.283692811018255,6
FDB53,13.35,3,0.139426044,Frozen Foods,148.3392,OUT035,2004,1.0,3,3,3877.6192,2,26.14021917335404,9
DRM49,6.11,2,0.151925271,Soft Drinks,46.6086,OUT035,2004,1.0,3,3,624.5204,3,13.399252498465948,9
NCD06,13.0,3,0.099479703,Household,44.906000000000006,OUT049,1999,3.0,1,3,652.484,3,14.529995991626953,14
FDN10,12.857645184135976,3,0.045900447999999996,Snack Foods,118.9124,OUT027,1985,3.0,2,4,2844.2976,2,23.91926830170781,28
FDS13,12.857645184135976,3,0.21799414,Canned,266.5884,OUT019,1985,1.0,1,1,1324.942,3,4.969991192414974,28
FDH38,6.425,3,0.010454459000000001,Canned,115.6808,OUT049,1999,3.0,1,3,1406.1696,3,12.155600583675078,14
FDY21,12.857645184135976,3,0.17264121300000002,Snack Foods,195.111,OUT027,1985,3.0,2,4,5303.097,1,27.179897596752618,28
FDT60,12.0,3,0.075701524,Baking Goods,124.6388,OUT045,2002,3.0,3,3,2105.2596,2,16.890884700430362,11
DRZ24,7.535,3,0.081914677,Soft Drinks,120.344,OUT049,1999,3.0,1,3,3835.008,2,31.867047796317223,14
FDW56,7.68,3,0.071010513,Fruits and Vegetables,190.9162,OUT049,1999,3.0,1,3,5195.2374,1,27.2121349576411,14
FDG57,14.7,3,0.072444983,Fruits and Vegetables,48.6034,OUT045,2002,3.0,3,3,194.4136,3,4.0,11
FDY14,10.3,3,0.06998190900000001,Dairy,263.0226,OUT013,1987,2.0,2,3,6079.4198,1,23.113678444361813,26
FDS19,13.8,2,0.06457046,Fruits and Vegetables,76.2012,OUT017,2007,3.0,3,3,1669.8264,3,21.9133871907529,6
FDX01,10.1,3,0.024159767000000002,Canned,114.715,OUT035,2004,1.0,3,3,815.605,3,7.109837423179183,9
FDV32,7.785,3,0.089210159,Fruits and Vegetables,64.251,OUT017,2007,3.0,3,3,1328.271,3,20.673156838025864,6
DRI39,13.8,3,0.097611115,Dairy,54.893,OUT017,2007,3.0,3,3,679.1160000000001,3,12.371632084236607,6
NCU05,11.8,3,0.058975504000000005,Health and Hygiene,81.7618,OUT018,2009,3.0,2,2,966.7416,3,11.823878632808965,4
NCA29,10.5,3,0.027430696,Household,171.1106,OUT017,2007,3.0,3,3,3593.3226,2,21.0,6
FDO10,12.857645184135976,2,0.0,Snack Foods,58.7588,OUT019,1985,1.0,1,1,400.8116,3,6.821303362219787,28
DRL47,19.7,1,0.038815341,Hard Drinks,124.2362,OUT045,2002,3.0,3,3,1887.543,3,15.193180409574664,11
FDA50,12.857645184135976,3,0.152632413,Dairy,98.441,OUT019,1985,1.0,1,1,96.541,3,0.9806990989526722,28
FDU23,12.857645184135976,1,0.021618297,Breads,167.1184,OUT027,1985,3.0,2,4,2476.776,2,14.82048655324608,28
FDR27,15.1,2,0.096491904,Meat,134.4942,OUT018,2009,3.0,2,2,1854.9188,3,13.79181258373967,4
DRH36,16.2,3,0.033568871,Soft Drinks,74.9696,OUT017,2007,3.0,3,3,2162.5184,2,28.845270616356494,6
FDZ51,11.3,2,0.054507422,Meat,96.3094,OUT013,1987,2.0,2,3,666.4658,3,6.920049340978139,26
FDQ40,12.857645184135976,2,0.063079544,Frozen Foods,175.7712,OUT019,1985,1.0,1,1,351.5424,3,2.0,28
FDB17,12.857645184135976,3,0.06420812599999999,Frozen Foods,180.1976,OUT019,1985,1.0,1,1,181.0976,3,1.0049945171300838,28
FDQ16,19.7,3,0.041974489000000004,Frozen Foods,108.6912,OUT017,2007,3.0,3,3,2183.824,2,20.09200376847436,6
FDG09,20.6,2,0.048207430999999995,Fruits and Vegetables,188.0556,OUT017,2007,3.0,3,3,2065.3116,2,10.982451998238819,6
DRI59,9.5,3,0.041065647000000004,Hard Drinks,223.5088,OUT017,2007,3.0,3,3,4697.8848,1,21.018791206431246,6
