Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,OUT010,OUT013,OUT017,OUT018,OUT019,OUT027,OUT035,OUT045,OUT046,OUT049
DRD37,9.8,0,0.013869808999999999,1,47.406000000000006,11,2,2,2,978.7260000000001,0,0,0,0,0,0,0,1,0,0
FDZ35,9.6,1,0.022274264,0,101.699,9,0,2,2,2992.7709999999997,0,0,0,0,0,0,1,0,0,0
FDB50,13.0,0,0.15361856599999998,0,79.6986,16,0,0,2,1480.0734,0,0,0,0,0,0,0,0,1,0
FDY10,17.6,0,0.049267759,2,113.0176,4,1,2,1,2862.94,0,0,0,1,0,0,0,0,0,0
FDK41,14.3,0,0.12826315,2,83.4224,6,2,2,2,681.7792,0,0,1,0,0,0,0,0,0,0
FDL24,10.3,1,0.02494708,2,172.3422,11,2,2,2,5690.5926,0,0,0,0,0,0,0,1,0,0
FDZ07,15.1,1,0.157154813,2,62.2194,15,2,2,0,185.7582,1,0,0,0,0,0,0,0,0,0
DRI03,6.03,0,0.022832115,1,176.7028,6,2,2,2,1416.8224,0,0,1,0,0,0,0,0,0,0
FDW56,7.68,0,0.070900282,2,192.6162,16,0,0,2,5580.0698,0,0,0,0,0,0,0,0,1,0
FDR20,20.0,1,0.028180788999999998,2,46.8744,11,2,2,2,905.488,0,0,0,0,0,0,0,1,0,0
FDC50,15.85,0,0.136497913,0,96.3094,16,0,0,2,2856.282,0,0,0,0,0,0,0,0,1,0
NCX05,15.2,0,0.162462044,1,117.6492,15,2,2,0,347.5476,1,0,0,0,0,0,0,0,0,0
FDU23,12.15,0,0.0,0,164.7184,16,0,0,2,3962.8416,0,0,0,0,0,0,0,0,1,0
FDN45,19.35,0,0.118080437,2,222.6088,9,0,2,2,6040.1376,0,0,0,0,0,0,1,0,0,0
FDQ51,12.857645184135976,1,0.017466284,1,45.4718,28,1,2,3,1323.6104,0,0,0,0,0,1,0,0,0,0
FDH21,12.857645184135976,0,0.031073804,0,157.5604,28,1,2,3,5704.5744,0,0,0,0,0,1,0,0,0,0
DRZ11,8.85,1,0.11330222300000001,1,125.1388,6,2,2,2,1114.5492,0,0,1,0,0,0,0,0,0,0
NCI43,19.85,0,0.025968706,2,49.5376,16,0,0,2,1006.6896,0,0,0,0,0,0,0,0,1,0
DRF03,19.1,0,0.045400017,1,38.8138,11,2,2,2,690.4346,0,0,0,0,0,0,0,1,0,0
NCF30,17.0,0,0.126958147,2,125.8362,6,2,2,2,2516.724,0,0,1,0,0,0,0,0,0,0
FDB12,11.15,1,0.105307659,2,102.0648,16,0,0,2,1038.6480000000001,0,0,0,0,0,0,0,0,1,0
FDW19,12.35,1,0.038500421,2,110.757,16,0,0,2,1208.427,0,0,0,0,0,0,0,0,1,0
FDB45,20.85,0,0.02137305,2,103.3306,11,2,2,2,522.653,0,0,0,0,0,0,0,1,0,0
FDY55,12.857645184135976,0,0.0,2,255.7988,28,1,2,3,9251.9568,0,0,0,0,0,1,0,0,0,0
FDK40,7.035,0,0.0,2,263.291,15,2,2,0,525.982,1,0,0,0,0,0,0,0,0,0
FDU11,4.785,0,0.09297084,0,122.0098,4,1,2,1,2048.6666,0,0,0,1,0,0,0,0,0,0
FDP33,12.857645184135976,0,0.088839949,2,254.2672,28,1,2,3,10993.6896,0,0,0,0,0,1,0,0,0,0
FDN49,17.25,1,0.209600084,0,40.348,15,2,2,0,39.948,1,0,0,0,0,0,0,0,0,0
FDR15,9.3,1,0.033505804,1,153.4314,11,2,2,2,2482.1024,0,0,0,0,0,0,0,1,0,0
FDO38,17.25,0,0.072986772,0,78.8986,11,2,2,2,1635.8706,0,0,0,0,0,0,0,1,0,0
DRC24,17.85,0,0.024961677,1,153.1998,6,2,2,2,3383.5956,0,0,1,0,0,0,0,0,0,0
NCU17,12.857645184135976,0,0.092433518,1,101.6674,28,1,2,3,1426.1436,0,0,0,0,0,1,0,0,0,0
FDK22,9.8,0,0.026081567000000003,2,217.585,9,0,2,2,4327.7,0,0,0,0,0,0,1,0,0,0
DRP35,18.85,0,0.09079168,1,127.1336,26,2,2,2,3579.3408,0,1,0,0,0,0,0,0,0,0
NCL29,9.695,0,0.11391788900000001,1,158.2604,9,0,2,2,2693.8268,0,0,0,0,0,0,1,0,0,0
FDG53,10.0,0,0.045928229,2,138.118,14,1,0,2,1957.4520000000002,0,0,0,0,0,0,0,0,0,1
DRM23,16.6,0,0.135620265,1,172.9422,26,2,2,2,2931.5174,0,1,0,0,0,0,0,0,0,0
FDR09,18.25,0,0.077709902,2,259.6962,9,0,2,2,5438.9202,0,0,0,0,0,0,1,0,0,0
NCJ30,5.82,0,0.13497562800000001,2,170.579,15,2,2,0,509.337,1,0,0,0,0,0,0,0,0,0
FDZ04,9.31,0,0.037955094,2,62.151,16,0,0,2,1201.769,0,0,0,0,0,0,0,0,1,0
FDM10,18.25,0,0.076125668,2,214.0218,11,2,2,2,2564.6616,0,0,0,0,0,0,0,1,0,0
FDR21,19.7,0,0.067039526,2,178.33700000000002,14,1,0,2,1411.496,0,0,0,0,0,0,0,0,0,1
DRJ49,6.865,0,0.014021626,1,127.1652,11,2,2,2,1291.652,0,0,0,0,0,0,0,1,0,0
FDJ15,11.35,1,0.023358737999999997,1,184.4608,14,1,0,2,4042.7376,0,0,0,0,0,0,0,0,0,1
FDO34,17.7,0,0.029933275,2,169.0816,9,0,2,2,5201.2296,0,0,0,0,0,0,1,0,0,0
NCG30,12.857645184135976,0,0.111777297,2,124.6046,28,1,2,3,2863.6058,0,0,0,0,0,1,0,0,0,0
FDS60,20.85,0,0.032448523,2,177.86599999999999,16,0,0,2,1078.596,0,0,0,0,0,0,0,0,1,0
FDX57,17.25,1,0.047266210999999995,2,97.0068,16,0,0,2,1846.9292,0,0,0,0,0,0,0,0,1,0
FDS40,15.35,0,0.01404119,2,38.419000000000004,14,1,0,2,476.04699999999997,0,0,0,0,0,0,0,0,0,1
FDT08,13.65,0,0.04917754,2,151.805,26,2,2,2,2696.49,0,1,0,0,0,0,0,0,0,0
NCN29,15.2,0,0.020280476000000002,1,49.1034,15,2,2,0,194.4136,1,0,0,0,0,0,0,0,0,0
FDY27,6.38,0,0.031962866,1,178.0344,11,2,2,2,535.3032,0,0,0,0,0,0,0,1,0,0
NCR29,12.857645184135976,0,0.054376275,1,56.293,28,1,2,3,2546.685,0,0,0,0,0,1,0,0,0,0
FDZ02,6.905,1,0.06385097099999999,1,97.2726,15,2,2,0,195.7452,1,0,0,0,0,0,0,0,0,0
FDP40,12.857645184135976,1,0.060154967999999996,2,110.1544,28,0,0,0,111.8544,0,0,0,0,1,0,0,0,0,0
FDE11,12.857645184135976,1,0.134441765,0,183.9924,28,1,2,3,6478.234,0,0,0,0,0,1,0,0,0,0
DRL35,15.7,0,0.03067808,1,44.777,26,2,2,2,605.878,0,1,0,0,0,0,0,0,0,0
FDD56,15.2,1,0.103758647,2,177.0054,9,0,2,2,2976.7918,0,0,0,0,0,0,1,0,0,0
FDO39,12.857645184135976,1,0.13670167800000002,1,182.1608,28,1,2,3,5880.3456,0,0,0,0,0,1,0,0,0,0
FDG32,12.857645184135976,0,0.308145448,2,222.0772,28,0,0,0,889.5088,0,0,0,0,1,0,0,0,0,0
FDU50,12.857645184135976,1,0.07480619599999999,1,112.9176,28,1,2,3,3435.528,0,0,0,0,0,1,0,0,0,0
FDX24,8.355,0,0.013926425,2,93.0462,9,0,2,2,1110.5544,0,0,0,0,0,0,1,0,0,0
NCN43,12.15,0,0.006754117,0,122.17299999999999,26,2,2,2,2586.633,0,1,0,0,0,0,0,0,0,0
FDK34,13.35,0,0.0,2,238.7564,4,1,2,1,1906.8512,0,0,0,1,0,0,0,0,0,0
NCN41,17.0,0,0.052209303,1,122.37299999999999,16,0,0,2,2586.633,0,0,0,0,0,0,0,0,1,0
FDW16,17.35,1,0.041538713,2,93.1804,14,1,0,2,1378.2060000000001,0,0,0,0,0,0,0,0,0,1
FDP46,12.857645184135976,0,0.13064231,2,88.383,28,0,0,0,89.883,0,0,0,0,1,0,0,0,0,0
NCD07,9.1,0,0.055382615999999996,2,115.0518,26,2,2,2,683.1108,0,1,0,0,0,0,0,0,0,0
FDG44,6.13,0,0.0,2,54.1298,16,0,0,2,1348.245,0,0,0,0,0,0,0,0,1,0
FDC20,12.857645184135976,0,0.041970938,2,55.4272,28,0,0,0,111.8544,0,0,0,0,1,0,0,0,0,0
FDB23,19.2,1,0.005583951,0,226.9062,26,2,2,2,4514.124,0,1,0,0,0,0,0,0,0,0
DRK59,8.895,0,0.075757177,1,233.8616,4,1,2,1,937.4464,0,0,0,1,0,0,0,0,0,0
FDT31,19.75,0,0.012467648000000001,2,188.1872,14,1,0,2,2458.1336,0,0,0,0,0,0,0,0,0,1
FDB15,10.895,0,0.137368051,1,264.3568,4,1,2,1,4745.8224,0,0,0,1,0,0,0,0,0,0
FDI56,12.857645184135976,0,0.092933158,2,91.0146,28,1,2,3,3466.1548,0,0,0,0,0,1,0,0,0,0
NCQ17,10.3,0,0.117593973,1,154.463,6,2,2,2,2503.408,0,0,1,0,0,0,0,0,0,0
FDH44,19.1,1,0.026018497,2,148.2418,6,2,2,2,3089.9778,0,0,1,0,0,0,0,0,0,0
FDP40,4.555,1,0.034410585,2,111.3544,14,1,0,2,1342.2528,0,0,0,0,0,0,0,0,0,1
NCR17,12.857645184135976,0,0.02426524,1,114.0492,28,1,2,3,3938.8728,0,0,0,0,0,1,0,0,0,0
NCO53,16.2,0,0.17617540199999998,1,184.0608,6,2,2,2,2021.3688,0,0,1,0,0,0,0,0,0,0
FDG38,8.975,1,0.088257771,0,84.1224,15,2,2,0,170.4448,1,0,0,0,0,0,0,0,0,0
FDO01,21.1,1,0.020750867,0,128.7994,14,1,0,2,1927.491,0,0,0,0,0,0,0,0,0,1
NCQ43,17.75,0,0.11152734800000001,0,110.2912,11,2,2,2,873.5296,0,0,0,0,0,0,0,1,0,0
FDU47,12.8,1,0.114318263,0,142.2838,4,1,2,1,421.4514,0,0,0,1,0,0,0,0,0,0
FDZ02,6.905,1,0.038363204,1,98.1726,6,2,2,2,587.2356,0,0,1,0,0,0,0,0,0,0
FDS04,10.195,1,0.245483691,2,141.8838,15,2,2,0,280.9676,1,0,0,0,0,0,0,0,0,0
FDQ31,5.785,1,0.05393093400000001,2,87.3856,14,1,0,2,878.8560000000001,0,0,0,0,0,0,0,0,0,1
FDT57,12.857645184135976,0,0.018942606,2,236.0248,28,1,2,3,6636.6944,0,0,0,0,0,1,0,0,0,0
FDK50,7.96,0,0.028339599,0,162.4894,26,2,2,2,1779.6834,0,1,0,0,0,0,0,0,0,0
FDB49,8.3,1,0.030151351,2,98.7384,16,0,0,2,492.69199999999995,0,0,0,0,0,0,0,0,1,0
FDN56,5.46,1,0.107274301,2,145.5786,11,2,2,2,3900.9222,0,0,0,0,0,0,0,1,0,0
FDU02,13.35,0,0.10267088199999999,1,228.6352,14,1,0,2,3435.528,0,0,0,0,0,0,0,0,0,1
FDK26,5.46,1,0.032177405,0,185.424,16,0,0,2,5219.872,0,0,0,0,0,0,0,0,1,0
DRA24,12.857645184135976,1,0.039734882,1,165.7868,28,1,2,3,4913.604,0,0,0,0,0,1,0,0,0,0
FDF53,20.75,1,0.083536989,2,180.3318,26,2,2,2,4149.9314,0,1,0,0,0,0,0,0,0,0
NCZ30,6.59,0,0.026225692999999998,2,119.0098,14,1,0,2,2530.7058,0,0,0,0,0,0,0,0,0,1
FDF14,7.55,0,0.0273235,0,151.934,6,2,2,2,1837.608,0,0,1,0,0,0,0,0,0,0
FDU40,20.85,0,0.03747983,2,192.7478,11,2,2,2,2131.2258,0,0,0,0,0,0,0,1,0,0
NCL18,18.85,0,0.168531813,2,192.5136,6,2,2,2,2916.204,0,0,1,0,0,0,0,0,0,0
FDP25,15.2,0,0.021293909,0,218.4824,4,1,2,1,1528.6768,0,0,0,1,0,0,0,0,0,0
NCV05,10.1,0,0.030269774,1,152.4656,11,2,2,2,2934.8464,0,0,0,0,0,0,0,1,0,0
FDV49,10.0,0,0.025822315,0,262.7226,9,0,2,2,3171.8712,0,0,0,0,0,0,1,0,0,0
FDJ56,8.985,0,0.18368816100000002,2,100.27,14,1,0,2,998.7,0,0,0,0,0,0,0,0,0,1
FDI40,11.5,1,0.125579201,2,99.7358,9,0,2,2,1105.8938,0,0,0,0,0,0,1,0,0,0
NCK05,12.857645184135976,0,0.077079177,1,61.5536,28,1,2,3,918.804,0,0,0,0,0,1,0,0,0,0
NCI43,19.85,0,0.026074491,2,48.6376,4,1,2,1,575.2512,0,0,0,1,0,0,0,0,0,0
NCE42,21.1,0,0.010593469,2,234.2958,26,2,2,2,3739.1328,0,1,0,0,0,0,0,0,0,0
FDP40,4.555,1,0.034357169,2,112.6544,16,0,0,2,2684.5056,0,0,0,0,0,0,0,0,1,0
FDU40,20.85,0,0.037396901,2,193.8478,9,0,2,2,2712.4692,0,0,0,0,0,0,1,0,0,0
DRK47,7.905,0,0.064011067,1,230.2694,26,2,2,2,4567.388,0,1,0,0,0,0,0,0,0,0
FDR32,6.78,1,0.085981978,2,228.4694,11,2,2,2,5480.8656,0,0,0,0,0,0,0,1,0,0
FDS43,12.857645184135976,0,0.040318692999999996,2,186.22400000000002,28,1,2,3,5033.448,0,0,0,0,0,1,0,0,0,0
FDH50,15.0,1,0.161762835,0,185.9266,11,2,2,2,2581.9724,0,0,0,0,0,0,0,1,0,0
FDZ09,17.6,0,0.10487896699999999,2,164.8868,16,0,0,2,2456.802,0,0,0,0,0,0,0,0,1,0
FDS19,13.8,1,0.10746981900000001,2,77.8012,15,2,2,0,227.7036,1,0,0,0,0,0,0,0,0,0
NCU30,5.11,0,0.034868095,2,163.821,9,0,2,2,2120.573,0,0,0,0,0,0,1,0,0,0
FDI27,8.71,1,0.046079575,1,43.5744,11,2,2,2,407.4696,0,0,0,0,0,0,0,1,0,0
FDQ09,7.235,0,0.058083830999999995,2,113.6834,26,2,2,2,230.3668,0,1,0,0,0,0,0,0,0,0
FDB35,12.3,1,0.064618976,0,89.8804,16,0,0,2,1286.3256,0,0,0,0,0,0,0,0,1,0
DRD12,6.96,0,0.077178965,1,93.1146,9,0,2,2,2189.1504,0,0,0,0,0,0,1,0,0,0
FDW07,18.0,1,0.142910689,2,89.6514,14,1,0,2,1859.5794,0,0,0,0,0,0,0,0,0,1
DRE13,6.28,0,0.027682047,1,85.5198,26,2,2,2,1744.396,0,1,0,0,0,0,0,0,0,0
FDR11,10.5,1,0.142511272,0,158.7578,9,0,2,2,2246.4092,0,0,0,0,0,0,1,0,0,0
DRG36,14.15,0,0.09557165,1,171.0106,11,2,2,2,4106.6544,0,0,0,0,0,0,0,1,0,0
DRD37,9.8,0,0.02316823,1,47.506,15,2,2,0,186.424,1,0,0,0,0,0,0,0,0,0
FDX03,15.85,1,0.061045133,1,44.7744,26,2,2,2,181.0976,0,1,0,0,0,0,0,0,0,0
FDU46,10.3,1,0.011148865,2,84.854,11,2,2,2,778.9860000000001,0,0,0,0,0,0,0,1,0,0
FDV03,17.6,0,0.058091269,1,156.2314,16,0,0,2,2947.4966,0,0,0,0,0,0,0,0,1,0
FDZ37,12.857645184135976,1,0.019672774,0,86.4198,28,1,2,3,1918.8356,0,0,0,0,0,1,0,0,0,0
FDI24,10.3,0,0.07867827599999999,2,177.037,26,2,2,2,3705.177,0,1,0,0,0,0,0,0,0,0
FDX33,9.195,1,0.117667492,2,159.5578,14,1,0,2,1283.6624,0,0,0,0,0,0,0,0,0,1
FDG47,12.8,0,0.069902438,0,261.3252,4,1,2,1,3410.2276,0,0,0,1,0,0,0,0,0,0
FDZ57,10.0,1,0.037757166,2,126.7994,9,0,2,2,1284.994,0,0,0,0,0,0,1,0,0,0
FDT04,17.25,0,0.107021498,2,40.5822,9,0,2,2,785.6439999999999,0,0,0,0,0,0,1,0,0,0
FDO49,12.857645184135976,1,0.032892112,0,49.3008,28,1,2,3,1518.024,0,0,0,0,0,1,0,0,0,0
NCB43,20.2,0,0.10047746099999999,2,187.7898,6,2,2,2,2245.0776,0,0,1,0,0,0,0,0,0,0
NCL53,7.5,0,0.036228067,1,175.2028,9,0,2,2,4427.57,0,0,0,0,0,0,1,0,0,0
FDM01,7.895,1,0.094488485,0,100.7332,26,2,2,2,1230.3984,0,1,0,0,0,0,0,0,0,0
FDO12,15.75,0,0.055154296,2,195.5452,4,1,2,1,1174.4712,0,0,0,1,0,0,0,0,0,0
FDO13,12.857645184135976,0,0.106907604,0,162.8526,28,0,0,0,493.3578,0,0,0,0,1,0,0,0,0,0
FDI04,13.65,1,0.073060301,2,196.2426,11,2,2,2,2570.6538,0,0,0,0,0,0,0,1,0,0
NCK05,20.1,0,0.077439606,1,60.6536,9,0,2,2,980.0576,0,0,0,0,0,0,1,0,0,0
FDP28,13.65,1,0.080968973,2,259.7936,4,1,2,1,2609.936,0,0,0,1,0,0,0,0,0,0
FDJ44,12.3,1,0.106492562,2,176.3396,14,1,0,2,1395.5168,0,0,0,0,0,0,0,0,0,1
FDS25,12.857645184135976,1,0.139330557,0,109.5228,28,1,2,3,3426.2068,0,0,0,0,0,1,0,0,0,0
FDC02,21.35,0,0.068822477,0,258.3278,16,0,0,2,7028.8506,0,0,0,0,0,0,0,0,1,0
FDT23,7.72,1,0.074669288,0,76.3986,26,2,2,2,1402.1748,0,1,0,0,0,0,0,0,0,0
NCD31,12.1,0,0.025834127999999998,2,165.1526,15,2,2,0,164.4526,1,0,0,0,0,0,0,0,0,0
FDV19,14.85,1,0.035227697,2,159.5578,26,2,2,2,2085.9514,0,1,0,0,0,0,0,0,0,0
NCQ30,12.857645184135976,0,0.050901814000000004,2,120.5414,28,0,0,0,365.5242,0,0,0,0,1,0,0,0,0,0
NCD18,16.0,0,0.07296514400000001,2,231.3668,4,1,2,1,4607.335999999999,0,0,0,1,0,0,0,0,0,0
FDL10,8.395,0,0.039492207,2,97.3042,16,0,0,2,1091.2462,0,0,0,0,0,0,0,0,1,0
FDX20,7.365,0,0.042552205,2,225.172,9,0,2,2,3395.58,0,0,0,0,0,0,1,0,0,0
FDM32,20.5,0,0.020587886,2,89.583,26,2,2,2,1797.66,0,1,0,0,0,0,0,0,0,0
FDR09,18.25,0,0.130095044,2,257.2962,15,2,2,0,517.9924,1,0,0,0,0,0,0,0,0,0
FDL34,12.857645184135976,0,0.040747616,2,140.2496,28,1,2,3,4093.3384,0,0,0,0,0,1,0,0,0,0
NCK42,7.475,0,0.013146636000000001,2,214.5192,11,2,2,2,2804.3496,0,0,0,0,0,0,0,1,0,0
FDU23,12.15,0,0.02176755,0,164.6184,11,2,2,2,3797.7232,0,0,0,0,0,0,0,1,0,0
DRI01,7.97,0,0.0,1,172.0422,4,1,2,1,5690.5926,0,0,0,1,0,0,0,0,0,0
FDG16,15.25,0,0.08995645,2,217.1192,14,1,0,2,3235.788,0,0,0,0,0,0,0,0,0,1
FDY56,16.35,1,0.06266564200000001,2,225.6062,4,1,2,1,1579.9434,0,0,0,1,0,0,0,0,0,0
FDO24,11.1,0,0.176182345,2,158.1604,9,0,2,2,1901.5248,0,0,0,0,0,0,1,0,0,0
NCV29,11.8,0,0.022843501000000002,1,177.8686,16,0,0,2,4621.9836,0,0,0,0,0,0,0,0,1,0
FDQ48,14.3,1,0.034411238,2,98.6726,16,0,0,2,782.9808,0,0,0,0,0,0,0,0,1,0
FDU15,13.65,1,0.0,1,36.6532,6,2,2,2,755.0172,0,0,1,0,0,0,0,0,0,0
FDS47,16.75,0,0.128861359,0,86.2856,9,0,2,2,1406.1696,0,0,0,0,0,0,1,0,0,0
FDO50,16.25,0,0.078290271,0,93.1804,14,1,0,2,1194.4452,0,0,0,0,0,0,0,0,0,1
FDW48,18.0,0,0.008539208000000001,2,81.2618,9,0,2,2,402.809,0,0,0,0,0,0,1,0,0,0
FDV20,20.2,1,0.100095288,2,125.2678,15,2,2,0,127.1678,1,0,0,0,0,0,0,0,0,0
FDW47,15.0,0,0.046447327999999996,0,121.5414,14,1,0,2,2436.828,0,0,0,0,0,0,0,0,0,1
FDA07,12.857645184135976,1,0.030794774,2,122.9072,28,1,2,3,4532.7664,0,0,0,0,0,1,0,0,0,0
FDZ16,12.857645184135976,1,0.159081735,2,193.5478,28,1,2,3,4649.9472,0,0,0,0,0,1,0,0,0,0
FDN09,12.857645184135976,0,0.034705807000000005,2,241.6828,28,1,2,3,4873.656,0,0,0,0,0,1,0,0,0,0
FDB50,13.0,0,0.154487495,0,77.2986,6,2,2,2,1246.3776,0,0,1,0,0,0,0,0,0,0
NCL06,14.65,0,0.07217867900000001,2,262.9594,14,1,0,2,5233.188,0,0,0,0,0,0,0,0,0,1
DRG03,12.857645184135976,0,0.061686402,1,153.9998,28,1,2,3,5229.1932,0,0,0,0,0,1,0,0,0,0
DRM59,5.88,0,0.003599378,1,152.2998,11,2,2,2,3075.9959999999996,0,0,0,0,0,0,0,1,0,0
FDU25,12.35,0,0.026832182000000003,0,57.3246,6,2,2,2,1332.2658,0,0,1,0,0,0,0,0,0,0
NCU42,9.0,0,0.019616991,2,169.6474,6,2,2,2,2526.7110000000002,0,0,1,0,0,0,0,0,0,0
FDH21,10.395,0,0.05226427,0,158.4604,15,2,2,0,158.4604,1,0,0,0,0,0,0,0,0,0
DRO47,10.195,0,0.112203445,1,111.786,9,0,2,2,1697.79,0,0,0,0,0,0,1,0,0,0
FDC44,12.857645184135976,0,0.17176107699999998,2,115.7518,28,1,2,3,5351.0346,0,0,0,0,0,1,0,0,0,0
NCL29,9.695,0,0.11417050599999999,1,158.9604,11,2,2,2,1743.0644,0,0,0,0,0,0,0,1,0,0
FDL48,19.35,1,0.08226641900000001,2,48.8034,16,0,0,2,340.2238,0,0,0,0,0,0,0,0,1,0
FDJ21,16.7,1,0.038685176,2,146.6102,4,1,2,1,2770.3938,0,0,0,1,0,0,0,0,0,0
FDT40,5.985,0,0.095795326,2,128.4678,16,0,0,2,508.6712,0,0,0,0,0,0,0,0,1,0
NCD43,8.85,0,0.026814123999999998,2,103.7964,15,2,2,0,210.3928,1,0,0,0,0,0,0,0,0,0
FDM28,15.7,0,0.045203854,2,180.266,16,0,0,2,1617.894,0,0,0,0,0,0,0,0,1,0
FDR35,12.5,0,0.020697723,0,198.8742,16,0,0,2,5773.1518,0,0,0,0,0,0,0,0,1,0
NCP17,19.35,0,0.027827268,1,65.6168,4,1,2,1,383.5008,0,0,0,1,0,0,0,0,0,0
FDT23,7.72,1,0.074883035,0,79.8986,11,2,2,2,1090.5804,0,0,0,0,0,0,0,1,0,0
FDX15,17.2,0,0.156298858,1,162.1578,16,0,0,2,1283.6624,0,0,0,0,0,0,0,0,1,0
NCU42,12.857645184135976,0,0.019412191999999998,2,166.5474,28,1,2,3,4379.6324,0,0,0,0,0,1,0,0,0,0
FDV23,12.857645184135976,0,0.105324246,0,125.7046,28,1,2,3,3237.1196,0,0,0,0,0,1,0,0,0,0
FDY34,12.857645184135976,1,0.019227816000000002,2,163.9842,28,0,0,0,331.5684,0,0,0,0,1,0,0,0,0,0
FDE16,8.895,0,0.044093978,2,208.3954,15,2,2,0,1041.9769999999999,1,0,0,0,0,0,0,0,0,0
FDV60,20.2,1,0.117599259,2,195.31099999999998,11,2,2,2,3338.987,0,0,0,0,0,0,0,1,0,0
FDQ44,20.5,0,0.036140297,2,120.0756,16,0,0,2,2302.3364,0,0,0,0,0,0,0,0,1,0
FDZ09,17.6,0,0.10479168900000001,2,165.2868,26,2,2,2,3111.9492,0,1,0,0,0,0,0,0,0,0
FDW36,11.15,0,0.057021155999999996,2,106.8622,14,1,0,2,2011.3818,0,0,0,0,0,0,0,0,0,1
NCZ30,12.857645184135976,0,0.026058181,2,121.9098,28,1,2,3,3374.2744,0,0,0,0,0,1,0,0,0,0
FDL09,19.6,1,0.12829573,2,167.2816,11,2,2,2,2013.3792,0,0,0,0,0,0,0,1,0,0
FDE05,10.895,1,0.03263762,2,147.7102,6,2,2,2,1895.5326,0,0,1,0,0,0,0,0,0,0
DRO35,13.85,0,0.034765901,1,114.2492,6,2,2,2,1853.5872,0,0,1,0,0,0,0,0,0,0
FDN60,15.1,0,0.09569633400000001,2,159.7604,6,2,2,2,2693.8268,0,0,1,0,0,0,0,0,0,0
NCZ29,15.0,0,0.071371458,1,125.2362,16,0,0,2,1384.1982,0,0,0,0,0,0,0,0,1,0
FDX08,12.85,0,0.022696131,2,179.9318,4,1,2,1,2706.4770000000003,0,0,0,1,0,0,0,0,0,0
FDZ16,16.85,1,0.267565911,2,194.1478,15,2,2,0,1162.4868,1,0,0,0,0,0,0,0,0,0
DRL37,15.5,0,0.053327763,1,44.477,26,2,2,2,865.54,0,1,0,0,0,0,0,0,0,0
FDL21,15.85,1,0.007145063,2,41.048,9,0,2,2,479.376,0,0,0,0,0,0,1,0,0,0
FDW10,21.2,0,0.071076055,2,174.83700000000002,6,2,2,2,5469.547,0,0,1,0,0,0,0,0,0,0
FDB53,13.35,0,0.139426044,2,148.3392,9,0,2,2,3877.6192,0,0,0,0,0,0,1,0,0,0
DRM49,6.11,1,0.151925271,1,46.6086,9,0,2,2,624.5204,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,0,0.099479703,2,44.906000000000006,14,1,0,2,652.484,0,0,0,0,0,0,0,0,0,1
FDN10,12.857645184135976,0,0.045900447999999996,2,118.9124,28,1,2,3,2844.2976,0,0,0,0,0,1,0,0,0,0
FDS13,12.857645184135976,0,0.21799414,0,266.5884,28,0,0,0,1324.942,0,0,0,0,1,0,0,0,0,0
FDH38,6.425,0,0.010454459000000001,0,115.6808,14,1,0,2,1406.1696,0,0,0,0,0,0,0,0,0,1
FDY21,12.857645184135976,0,0.17264121300000002,2,195.111,28,1,2,3,5303.097,0,0,0,0,0,1,0,0,0,0
FDT60,12.0,0,0.075701524,2,124.6388,11,2,2,2,2105.2596,0,0,0,0,0,0,0,1,0,0
DRZ24,7.535,0,0.081914677,1,120.344,14,1,0,2,3835.008,0,0,0,0,0,0,0,0,0,1
FDW56,7.68,0,0.071010513,2,190.9162,14,1,0,2,5195.2374,0,0,0,0,0,0,0,0,0,1
FDG57,14.7,0,0.072444983,2,48.6034,11,2,2,2,194.4136,0,0,0,0,0,0,0,1,0,0
FDY14,10.3,0,0.06998190900000001,1,263.0226,26,2,2,2,6079.4198,0,1,0,0,0,0,0,0,0,0
FDS19,13.8,1,0.06457046,2,76.2012,6,2,2,2,1669.8264,0,0,1,0,0,0,0,0,0,0
FDX01,10.1,0,0.024159767000000002,0,114.715,9,0,2,2,815.605,0,0,0,0,0,0,1,0,0,0
FDV32,7.785,0,0.089210159,2,64.251,6,2,2,2,1328.271,0,0,1,0,0,0,0,0,0,0
DRI39,13.8,0,0.097611115,1,54.893,6,2,2,2,679.1160000000001,0,0,1,0,0,0,0,0,0,0
NCU05,11.8,0,0.058975504000000005,1,81.7618,4,1,2,1,966.7416,0,0,0,1,0,0,0,0,0,0
NCA29,10.5,0,0.027430696,2,171.1106,6,2,2,2,3593.3226,0,0,1,0,0,0,0,0,0,0
FDO10,12.857645184135976,1,0.0,2,58.7588,28,0,0,0,400.8116,0,0,0,0,1,0,0,0,0,0
DRL47,19.7,0,0.038815341,1,124.2362,11,2,2,2,1887.543,0,0,0,0,0,0,0,1,0,0
FDA50,12.857645184135976,0,0.152632413,1,98.441,28,0,0,0,96.541,0,0,0,0,1,0,0,0,0,0
FDU23,12.857645184135976,0,0.021618297,0,167.1184,28,1,2,3,2476.776,0,0,0,0,0,1,0,0,0,0
FDR27,15.1,1,0.096491904,1,134.4942,4,1,2,1,1854.9188,0,0,0,1,0,0,0,0,0,0
